"","GEOID","transportType","X29.Mar","E","pop","SIR","RR","LL","UL"
"168","21119","lowRisk",0,4.77679434816718,14938.4283992863,0,0.110530478660522,0.0974012479510999,0.124620437328555
"171","21125","mainRoad",3,20.3424649690908,63616.8179445176,0.147474753160855,0.124641924029511,0.115603414827922,0.134099275552036
"176","21135","lowRisk",0,4.35173628053141,13609.1479140688,0,0.104312178211685,0.0918807100675297,0.117661947089181
"178","21139","mainRoad",0,2.88924131605035,9035.49983152161,0,0.117016652117359,0.108385821890684,0.126058194483685
"185","21153","lowRisk",0,4.1324542176012,12923.3889808655,0,0.103025901051036,0.0907387570234437,0.116222565021861
"188","21159","nextAirport",3,3.98025672957243,12447.4230690524,0.753720225559989,0.238353985019911,0.225803340982413,0.251321340552037
"192","21167","lowRisk",3,6.8017557075777,21271.0728620905,0.4410625916273,0.274208920341378,0.242423153672745,0.30813674232621
"199","21181","lowRisk",3,2.35544931892772,7366.17665201565,1.27364234751003,0.176000276036304,0.155491348057738,0.197922333945655
"200","21183","mainRoad",0,7.70189404851056,24086.0678514891,0,0.155095142498385,0.144472419393187,0.166162861545122
"205","21193","lowRisk",0,8.64721027954936,27042.3472729539,0,0.110256328273774,0.0971578734129763,0.124313644740048
"207","21197","lowRisk",3,3.73944643133412,11694.3390683932,0.802257782024088,0.114787808210765,0.101180740357124,0.129384645722952
"211","21205","mainRoad",0,7.60288092163247,23776.4249406476,0,0.262597333962494,0.246619504768035,0.279092592695416
"565","54109","lowRisk",0,6.81946897047946,21326.4673987377,0,0.105236507483819,0.0927013339793409,0.118696290703458
"568","55037","lowRisk",0,1.18529007965502,3706.74760032421,0,0.104947041992388,0.0924443231719458,0.118372398079108
"570","55051","lowRisk",1,1.64974023874453,5159.21863861745,0.606156033849919,0.117735668730866,0.103797650676072,0.132683576313953
"573","55075","lowRisk",1,12.4193445018456,38838.91059243,0.080519547537424,0.133031350392654,0.117374676882468,0.149802483716954
"426","42003","airport",265,363.189440564599,1135799.25318175,0.729646763925852,0.816102761601498,0.789410947259171,0.8433097773117
"438","42027","mainRoad",22,54.2799998727142,169749.382642552,0.405305822615875,0.432314823866901,0.407619398418097,0.457689706021611
"441","42033","mainRoad",2,25.1309011080544,78591.6536172967,0.0795832983226775,0.29793558472511,0.280197515461089,0.31621953645296
"445","42041","nextAirport",22,79.3051070183732,248010.187699678,0.277409625018261,0.69963202534806,0.680306510163768,0.719225345102705
"447","42045","airport",276,176.027695411118,550489.916987804,1.56793508746106,1.52759489988804,1.49627639860364,1.55923323343134
"450","42051","nextAirport",10,39.0815794099471,122219.491398143,0.255875022222228,0.279899284977944,0.266395313888489,0.293803085897609
"455","42061","mainRoad",1,14.2360489806636,44520.275081127,0.0702442090047787,0.247822321479341,0.232576718406239,0.263573864125107
"460","42071","nextAirport",67,178.114116712371,557014.764604799,0.376163334140413,1.02250971080379,0.997174046354789,1.04814680125239
"469","42089","nextAirport",135,64.6530862767371,202189.047662999,2.08806737271836,1.2428973117008,1.21110426909234,1.27508939564824
"472","42095","nextAirport",126,103.662909363516,324184.136121072,1.21547813749037,1.0921258340049,1.06495285841918,1.1196243062407
"13","17153","mainRoad",0,1.57307294511267,4919.45766232046,0,0.38770269206476,0.365370734071464,0.410664327372183
"52","18071","mainRoad",7,13.3891115789086,41871.6549370236,0.522812881104589,0.506321859547199,0.47755724670611,0.535863922792637
"110","21003","lowRisk",3,6.95958244809372,21764.643087402,0.43106034340059,0.217512493909957,0.192271303897903,0.244465456063904
"134","21051","lowRisk",0,5.99986865526656,18763.3382932241,0,0.165545969506902,0.146221500232163,0.186210068680118
"191","21165","lowRisk",3,1.89301804807844,5920.01926577115,1.58477094449535,0.103312375623669,0.0909930668542308,0.116543164534062
"136","21055","lowRisk",0,2.9523834198252,9232.96359643807,0,0.188142251172468,0.166254092998063,0.211529742193215
"302","26137","mainRoad",17,7.73852038311139,24200.6090766462,2.19680238060766,0.139453802068376,0.12963663507487,0.149703497549586
"360","39047","mainRoad",1,9.20814690942156,28796.5596319386,0.108599483678613,0.2660952325545,0.249944088126852,0.282766505807131
"367","39061","nextAirport",85,235.871875076067,737640.1118422,0.360365134557005,1.09932696558689,1.07197352501965,1.12700764172393
"384","39095","airport",94,132.850514960808,415462.287237005,0.707562180152114,1.05335416628217,1.02528749524262,1.08183565748279
"1","10003","nextAirport",141,179.915554561837,562648.385893172,0.783700999857343,1.52462970046742,1.48207866771131,1.56780431547261
"494","47165","mainRoad",93,61.2217549160742,191458.274238525,1.51906785631168,0.498616290180774,0.470287290853595,0.527711247348945
"394","39115","lowRisk",0,4.67252591223649,14612.350605074,0,0.170974112524651,0.151034994635229,0.192290946093498
"449","42049","mainRoad",7,86.4180363834701,270254.391298364,0.0810016090731142,0.58262485368186,0.549485696930468,0.616661026445835
"475","42101","nextAirport",865,474.358611404901,1483457.65707412,1.82351490876943,2.10583551907183,2.03473321704798,2.1783775223959
"492","47025","lowRisk",2,10.7717880308032,33686.5212320023,0.185670196468847,0.183581649501176,0.162212193766423,0.206417887032029
"495","51005","mainRoad",1,4.75641120912775,14874.684381667,0.21024254548912,0.169306584500726,0.157962713635299,0.181105795840652
"523","54025","mainRoad",2,11.2890181866316,35304.0507058763,0.177163325183441,0.18208813780583,0.170102051550764,0.194537877668918
"106","18179","nextAirport",1,8.49284872613611,26559.6136978418,0.117746121736818,0.255915766252003,0.242942914645879,0.269298537706383
"122","21027","lowRisk",3,6.65032767670648,20797.5132671118,0.451105591459476,0.216913614287169,0.191741035239446,0.243793576677742
"182","21147","lowRisk",3,6.09412076951041,19058.0921296863,0.492277740048958,0.294916291270575,0.260716229240204,0.331421170200783
"196","21175","lowRisk",0,4.32584518173346,13528.1789006717,0,0.130956965276613,0.115533474218909,0.147480736854798
"261","26055","airport",6,29.9799747952002,93756.1205795565,0.200133590537928,0.381007151912657,0.360416596222817,0.402341780941114
"446","42043","airport",35,89.9084750149825,281170.010389011,0.389284769808047,1.61883134817981,1.58640183878799,1.65158020300545
